20041119071109	43841	52295.4
20041119061841	43842	59552.2
20041118124427	43843	38674.8
20041118205251	43844	46645
20041119004730	43845	48520.8
20041118164455	43846	28365.2
20041118193049	43851	59578.4
20041119023234	43852	47211.6
20041119014416	43853	60182.9
20041119034009	43854	49537.5
20041118192126	43855	46079.3
20041118212522	43856	58690.9
20041119013509	43857	48753.6
20041119002946	43858	50825.5
20041118214231	43859	45680.6
20041118235538	43860	49985.8
20041118220203	43862	45709.6
20041118212801	43863	48137.5
20041119030625	43864	48060.6
20041119000033	43865	46538.4
20041118215638	43866	49665.8
20041118223437	43867	52169.6
20041119021247	43871	49115.9
20041118211630	43872	46831.8
20041118192217	43874	45877.7
20041119052326	43875	53655.7
20041118235543	43876	48023.2
20041118174748	43877	49801.2
20041118043928	43878	3325.85
20041118224419	43879	46559.5
20041119070321	43880	60256.4
20041119003717	43881	45859.3
20041118221005	43882	47578
20041119055721	43883	60394.2
20041119041620	43884	51248.4
20041119054612	43885	51356.2
20041118194208	43886	46732
20041119070204	43887	59534.8
20041119082309	43888	85892.8
20041118181256	43889	45233.4
20041118213554	43890	47571.5
20041118153906	43892	38223.1
20041119041116	43894	54286.7
20041119072015	43896	60117.8
20041118223335	43897	51817.6
20041118165541	43900	21351.3
20041119032438	43901	59285.5
20041119015812	43902	57956.8
20041119092037	43903	52393.4
20041119001530	43904	58856.5
20041119082131	43905	52585.8
20041119073236	43906	59273.3
20041119082028	43981	79076.6
20041119082959	43982	56792.7
20041118063852	43989	2995.98
20041119100008	43990	52967.8
20041118211221	43991	45694.4
20041119042351	44000	59416.9
20041119025444	44001	49058.4
20041118230516	44002	47496.5
20041119050211	44007	60521.8
20041119020017	44008	48031.2
20041119045753	44010	48122.6
20041118171357	44011	37975.8
20041119064242	44012	59797.3
20041119012018	44013	40645.9
20041119063514	44014	60579.6
20041119074803	44017	53421
20041118184348	44018	43585.5
20041119021738	44019	59382.2
20041119061702	44020	51969.1
20041119022749	44021	47087.6
20041119064729	44022	52536.4
20041119045627	44023	52326.9
20041119075512	44025	82285
20041118083450	44036	6587.31
20041119083235	44038	59722.3
20041119053436	44043	44924.9
20041119091909	44044	44278.9
20041119091829	44045	58895.4
20041119014814	44046	58240.3
20041119080446	44047	59567.3
20041119071845	44048	59670.9
20041119052834	44049	59198.1
20041119003910	44050	43996.6
20041118171550	44051	34774.7
20041119034854	44052	48454.6
20041119005321	44055	49674.1
20041119055347	44056	48235.1
20041119055059	44057	44386.1
20041119080016	44058	60017.6
20041119003820	44059	45717.9
20041119060436	44061	49119.6
20041119093703	44062	59739.7
20041119020053	44063	61352.7
20041119041517	44064	47337.1
20041119065949	44065	52672.8
20041119013911	44067	59089.7
20041118180451	44068	33365.7
20041119044309	44069	46737.1
20041119051113	44072	51900.6
20041119021949	44073	57792.9
20041119010026	44074	47446.1
20041119074412	44075	52823.6
20041119052028	44076	48755.5
20041118225510	44077	44086.6
20041119084519	44079	52969.8
20041119094655	44080	59394.4
20041119064854	44081	50790.1
20041119020123	44082	45341.4
20041119090106	44083	52897.9
20041118200717	44084	27712.3
20041119090045	44085	45490.7
20041119074619	44088	42940.4
20041119064305	44093	43245.1
20041119063443	44094	42861.1
20041119041908	44095	32941
20041119092046	44096	46421.3
20041119065256	44098	42709.4
20041119071404	44099	40555.7
20041119025844	44101	10941.2
20041119020945	44102	8461.76
20041119094100	44104	43402.5
20041119061037	44106	39512.1
20041119041129	44114	31925.8
20041119050210	44117	33483.1
20041119090954	44118	47077.7
20041119095005	44125	48140.8
20041119100211	44127	42572.4
20041119094256	44129	47701.6
20041119051326	44130	32697.2
