20041117223043	43618	-49.6552	-59.6938	-20.6745	-46.1748	-100.627	-120.621	221.551	245.154	237.925	247.232	265.626	298.972
20041118205540	43619	-51.3231	-61.2348	-24.2811	-46.5752	-106.099	-124.626	222.522	246.004	237.497	247.89	266.674	299.215
20041118140016	43620	-41.2154	-49.8737	-14.928	-36.6952	-36.1923	-55.637	220.703	247.327	241.271	252.063	259.338	294.364
20041117210239	43621	-40.6618	-51.6613	-15.7651	-37.9354	-39.7186	-58.9197	221.908	249.352	241.407	251.212	259.982	295.218
20041118050941	43622	-41.8514	-49.8835	-16.7098	-38.7479	-37.9112	-57.0991	223	247.784	241.334	250.167	259.368	294.138
20041117220324	43623	-39.7354	-51.4357	-15.6237	-35.7886	-36.3885	-55.8036	223.887	248.766	241.829	250.595	259.36	294.244
20041117163829	43624	-39.9959	-51.4727	-16.2957	-37.8302	-39.5538	-56.7222	225.711	248.708	240.649	251.216	260.522	296.512
20041117092155	43625	-41.7604	-52.3008	-16.6255	-38.2292	-40.8552	-58.4965	222.3	249.068	241.721	251.003	259.214	296.388
20041116212835	43626	-41.9069	-52.3069	-17.6924	-38.6947	-39.7089	-60.864	223.388	249.179	241.693	251.981	260.147	294.279
20041117232339	43629	-41.2064	-51.4811	-17.631	-38.8414	-41.0012	-60.6529	222.676	249.313	242.766	251.379	260.181	295.943
20041117124256	43630	-41.4892	-50.7037	-14.8008	-35.9223	-34.2287	-53.6412	224.088	248.305	241.526	250.62	258.65	295.497
20041117135312	43631	-40.3654	-50.7557	-13.194	-31.9167	-26.5131	-43.4231	220.638	247.244	241.627	249.905	257.673	292.631
20041117113649	43632	-38.0438	-46.5327	-5.84058	-25.5938	-15.0852	-34.0441	220.832	246.294	240.379	248.878	255.363	291.36
20041117222718	43633	-36.94	-44.7664	-0.941627	-19.3449	-4.86523	-20.8238	220.847	246.711	238.773	249.508	254.816	290.16
20041117120734	43634	-37.7336	-44.0322	-1.5846	-19.0568	-6.70709	-22.4264	220.785	246.214	241.577	248.605	254.051	289.134
20041117020711	43635	-36.5932	-44.8614	-0.396474	-19.0532	-2.21921	-18.7452	222.744	247.033	240.486	248.949	254.948	289.59
20041117122425	43636	-36.4843	-42.4568	-0.991772	-18.7282	-2.00094	-16.6967	219.94	245.867	240.113	248.752	254.247	288.876
20041117145358	43637	-37.5753	-44.2634	-2.69895	-20.6223	-3.99779	-21.2748	220.053	246.699	240.522	249.524	254.507	289.669
20041117143910	43638	-37.6159	-45.3334	-3.34758	-21.6158	-8.86349	-26.358	220.093	247.052	240.406	248.861	255.734	289.131
20041118051016	43639	-37.763	-45.6663	-2.71124	-22.912	-12.3669	-30.1294	221.244	246.871	239.756	249.377	255.242	291.39
20041117104543	43640	-37.0381	-44.2426	-2.77636	-21.7515	-14.6762	-29.8265	219.876	245.199	240.074	248.705	255.625	291.22
20041117213430	43641	-36.9914	-45.6271	-2.67647	-22.3977	-12.1698	-28.9343	222.198	245.758	240.306	249.949	255.538	291.946
20041117091634	43642	-37.3918	-45.1827	-5.0679	-24.6221	-16.942	-35.1335	222.141	245.262	239.411	248.788	256.332	292.711
20041117202535	43643	-38.9497	-45.4686	-5.19254	-23.7571	-17.5771	-35.544	220.66	244.889	239.685	250.636	255.78	292.298
20041117113521	43644	-38.5594	-47.1546	-6.67667	-23.9208	-21.5963	-40.3533	222.512	247.303	242.067	249.374	255.238	294.851
20041117125650	43645	-37.9679	-46.9191	-6.87847	-25.7334	-25.244	-44.4127	224.382	248.038	240.138	249.815	258.436	293.616
20041117115250	43646	-37.6086	-47.6423	-7.018	-26.1375	-25.4498	-43.2467	221.236	247.847	239.016	249.662	258.036	293.972
20041118170916	43647	-39.3473	-47.7736	-7.90471	-26.9655	-25.7769	-44.0555	223.109	247.661	239.479	249.283	257.812	293.949
20041117120101	43648	-37.6688	-47.9448	-7.6791	-26.9285	-25.9102	-42.9314	222.236	246.61	239.922	249.521	258.951	292.88
20041118100659	43649	-39.8181	-53.2429	-14.7659	-36.2017	-41.9605	-58.7064	221.504	248.153	243.045	252.236	259.927	296.852
20041117132646	43650	-39.9628	-50.7882	-12.3975	-31.9285	-33.622	-55.3753	223.195	248.199	241.335	249.896	258.164	294.942
20041117100843	43651	-39.6389	-49.9372	-13.3235	-34.2825	-35.215	-52.6684	224.749	248.845	242.168	249.168	258.543	294.279
20041117200426	43652	-37.3076	-47.3506	-9.87678	-30.1506	-27.3216	-45.3737	223.493	247.752	239.51	250.699	258.114	294.495
20041117224211	43653	-39.294	-48.6447	-13.5938	-34.8247	-29.7611	-50.1623	220.061	247.643	241.368	250.43	259.399	293.668
20041117122531	43654	-39.7902	-48.8974	-14.514	-35.8345	-32.3499	-51.3186	221.782	247.699	240.031	249.479	258.691	295.488
20041118013857	43655	-41.6424	-50.7821	-20.2954	-41.4533	-42.5282	-61.8831	223.822	248.523	240.942	251.6	261.712	297.39
20041118085249	43656	-41.7993	-52.0958	-19.213	-41.0222	-42.2553	-62.1439	222.298	250.748	242.505	251.205	259.549	294.506
20041116181711	43657	-40.847	-49.9345	-19.4373	-41.9936	-42.7212	-63.3538	223.231	250.682	239.514	249.747	258.925	297.604
20041117224356	43658	-41.5646	-50.8431	-17.125	-38.9195	-42.0828	-58.8351	224.561	248.114	239.8	250.742	260.966	295.285
20041117203732	43659	-42.3716	-51.9328	-20.2631	-41.8121	-44.393	-62.8242	224.06	248.986	240.926	251.087	261.036	294.85
20041117210246	43666	-44.9019	-56.5343	-31.5393	-55.3603	-68.3824	-89.1822	225.852	251.833	241.897	254.055	266.713	302.889
20041119092825	43672	-40.9707	-51.6649	-13.5399	-34.5217	-37.2771	-51.5223	221.493	248.18	241.141	250.195	259.537	295.301
20041118215559	43675	-34.8459	-27.7621	-10.6873	-12.4266	-5.14686	-31.8615	105.615	269.404	236.085	219.848	221.36	309.645
20041119095028	43676	-40.2959	-46.9463	-10.3494	-29.9584	-32.5506	-47.8238	221.351	245.265	238.996	249.035	260.428	293.528
20041117062839	43677	-39.8339	-48.2831	-9.22841	-27.4778	-26	-42.7349	223.299	246.999	240.466	248.329	258.175	294.938
20041117110447	43678	-40.5143	-46.7961	-7.26499	-27.0712	-18.1603	-32.5727	222.533	245.713	239.086	249.462	257.307	292.433
20041119061435	43679	-35.9015	-43.2061	1.06507	-14.6227	0.274021	-15.3278	213.951	245.312	239.808	249.491	254.941	288.885
20041119085506	43680	-34.9504	-41.8259	4.92433	-13.7014	-23.1571	-59.1324	217.503	243.607	240.492	248.384	254.226	287.991
20041119073635	43681	-37.1907	-45.3059	3.87599	-13.7106	-32.9798	-65.3329	221.336	244.487	239.372	249.009	255.292	288.033
20041117215629	43682	-35.2223	-44.6189	5.92908	-12.5534	-29.6314	-62.2766	219.655	245.704	239.673	247.832	255.04	287.49
20041119045513	43683	-35.7913	-43.2765	14.7524	-2.43932	-16.2274	-50.705	220.664	242.688	239.527	249.934	254.987	288.411
20041119090916	43684	-32.4364	-39.3132	21.9937	6.09825	-11.029	-41.6811	206.013	231.063	227.814	247.686	252.81	285.89
20041116183812	43685	-34.4738	-40.8708	20.1375	5.45573	-11.7113	-42.1817	219.38	245.393	240.454	248.701	253.868	283.583
20041119091508	43686	-32.7337	-38.3706	26.0973	29.982	-7.97351	-32.3061	215.649	229.517	229.342	270.312	250.591	284.828
20041119094109	43687	-32.0051	-40.2446	24.0543	8.82614	0.988933	-29.7609	219.858	240.357	240.232	250.595	253.828	287.28
20041118020324	43692	-33.2633	-38.9627	29.5266	19.3249	-3.20755	-27.4708	218.155	242.651	241.542	248.001	247.522	280.071
20041118150613	43693	-33.3901	-39.1155	28.6594	18.9321	-1.16689	-26.0522	219.687	242.772	240.666	246.549	248.901	279.625
20041118033439	43694	-33.6086	-39.2573	28.2165	17.311	1.55416	-23.6931	216.932	242.251	241.553	246.968	248.915	280.411
20041118093811	43695	-33.3683	-41.2761	24.2448	14.0013	-2.08906	-27.4117	217.181	243.48	240.44	248.604	249.258	279.76
20041118142215	43696	-34.8203	-42.9579	18.9511	2.48621	-8.96074	-38.3695	217.755	243.376	240.75	249.423	248.604	282.812
20041119023407	43697	-36.2425	-43.467	12.8723	-1.43206	-17.0795	-45.2746	218.222	244.1	241.386	248.834	249.374	281.951
20041118190507	43698	-36.7734	-45.8059	4.92702	-11.1899	-26.1158	-56.0234	221.298	245.763	241.128	249.283	250.829	283.017
20041118023511	43700	-38.0918	-47.4895	0.046259	-16.8479	-32.8626	-60.2019	218.817	245.052	241.283	249.067	251.24	283.769
