20041118232947	43834	0.130704	0.693853
20041119060932	43835	0.130056	0.696918
20041119035612	43836	0.130296	0.695119
20041119011838	43837	0.130648	0.697778
20041119040905	43838	0.130486	0.694102
20041118174739	43839	0.130419	0.695064
20041119002339	43840	0.130247	0.69633
20041119071109	43841	0.130726	0.695408
20041119061841	43842	0.130873	0.694818
20041118124427	43843	0.130962	0.697875
20041118205251	43844	0.130404	0.691957
20041119004730	43845	0.130703	0.690972
20041118164455	43846	0.130493	0.695249
20041118193049	43851	0.130563	0.695239
20041119023234	43852	0.130493	0.696425
20041119014416	43853	0.130512	0.693869
20041119034009	43854	0.130595	0.693001
20041118192126	43855	0.130469	0.696586
20041118212522	43856	0.130496	0.692024
20041119013509	43857	0.130335	0.690235
20041119002946	43858	0.130145	0.694503
20041118214231	43859	0.130665	0.694829
20041118235538	43860	0.130269	0.697375
20041118220203	43862	0.130219	0.696783
20041118212801	43863	0.130259	0.695589
20041119030625	43864	0.130081	0.69786
20041119000033	43865	0.12997	0.696235
20041118215638	43866	0.130654	0.696721
20041118223437	43867	0.130476	0.69465
20041119021247	43871	0.130518	0.696836
20041118211630	43872	0.130534	0.695075
20041118192217	43874	0.131222	0.694318
20041119052326	43875	0.130452	0.697601
20041118235543	43876	0.130535	0.69683
20041118174748	43877	0.130523	0.697574
20041118043928	43878	0.129467	0.684075
20041118224419	43879	0.130249	0.693339
20041119070321	43880	0.130564	0.700149
20041119003717	43881	0.130296	0.696928
20041118221005	43882	0.130676	0.701488
20041119055721	43883	0.130109	0.696739
20041119041620	43884	0.130216	0.696772
20041119054612	43885	0.130693	0.695512
20041118194208	43886	0.130176	0.696694
20041119070204	43887	0.13099	0.699911
20041119082309	43888	0.130338	0.699114
20041118181256	43889	0.130499	0.699394
20041118213554	43890	0.130666	0.694825
20041118153906	43892	0.130573	0.701527
20041119041116	43894	0.130349	0.696902
20041119072015	43896	0.130668	0.696966
20041118223335	43897	0.130838	0.693609
20041118165541	43900	0.129637	0.699696
20041119032438	43901	0.130516	0.699992
20041119015812	43902	0.130285	0.696489
20041119092037	43903	0.131153	0.699062
20041119001530	43904	0.130825	0.697044
20041119082131	43905	0.13111	0.696193
20041119073236	43906	0.131085	0.698248
20041119082028	43981	0.12947	0.700691
20041119082959	43982	0.129156	0.695721
20041118063852	43989	0.129701	0.671202
20041119100008	43990	0.129706	0.701124
20041118211221	43991	0.129505	0.705179
20041119042351	44000	0.129396	0.70128
20041119025444	44001	0.129003	0.699121
20041118230516	44002	0.129603	0.695751
20041119050211	44007	0.128689	0.705416
20041119020017	44008	0.128895	0.702079
20041119045753	44010	0.129078	0.705261
20041118171357	44011	0.129201	0.701453
20041119064242	44012	0.129223	0.703891
20041119012018	44013	0.129535	0.658294
20041119063514	44014	0.128934	0.69359
20041119074803	44017	0.128705	0.700931
20041118184348	44018	0.129209	0.703211
20041119021738	44019	0.129118	0.700146
20041119061702	44020	0.12928	0.701557
20041119022749	44021	0.128735	0.702339
20041119064729	44022	0.128769	0.702191
20041119045627	44023	0.129287	0.702209
20041119075512	44025	0.129033	0.703108
20041118083450	44036	0.127748	0.929071
20041119083235	44038	0.12903	0.707905
20041119053436	44043	0.128723	0.706523
20041119091909	44044	0.129346	0.706954
20041119091829	44045	0.128947	0.710874
20041119014814	44046	0.128871	0.702147
20041119080446	44047	0.129251	0.70808
20041119071845	44048	0.127977	0.708516
20041119052834	44049	0.12925	0.708083
20041119003910	44050	0.129301	0.704018
20041118171550	44051	0.129153	0.712515
20041119034854	44052	0.12934	0.704438
20041119005321	44055	0.129544	0.696961
20041119055347	44056	0.12963	0.694343
20041119055059	44057	0.129057	0.697995
20041119080016	44058	0.129973	0.695641
20041119003820	44059	0.129133	0.697755
20041119060436	44061	0.129108	0.693008
20041119093703	44062	0.129235	0.693487
20041119020053	44063	0.129214	0.690178
20041119041517	44064	0.12908	0.691024
20041119065949	44065	0.129781	0.69441
20041119013911	44067	0.129391	0.695063
20041118180451	44068	0.129141	0.692321
20041119044309	44069	0.129225	0.696605
20041119051113	44072	0.12924	0.694562
20041119021949	44073	0.129313	0.69678
20041119010026	44074	0.129147	0.689884
20041119074412	44075	0.129687	0.693877
20041119052028	44076	0.129249	0.694236
20041118225510	44077	0.129338	0.693617
20041119084519	44079	0.129262	0.694081
20041119094655	44080	0.129612	0.694226
20041119064854	44081	0.128851	0.691891
20041119020123	44082	0.129359	0.697944
20041119090106	44083	0.129213	0.692606
20041118200717	44084	0.128933	0.692436
20041119090045	44085	0.129487	0.688619
20041119074619	44088	0.129375	0.696023
20041119064305	44093	0.129264	0.693343
20041119063443	44094	0.129147	0.685554
20041119041908	44095	0.129495	0.695526
20041119092046	44096	0.129181	0.692408
20041119065256	44098	0.129008	0.692521
20041119071404	44099	0.129437	0.693212
20041119025844	44101	0.136371	0.70028
20041119020945	44102	0.136203	0.692267
20041119094100	44104	0.12962	0.692641
20041119061037	44106	0.129894	0.69246
20041119041129	44114	0.129478	0.682127
20041119050210	44117	0.129614	0.680293
20041119090954	44118	0.129277	0.68549
20041119095005	44125	0.129364	0.682214
20041119100211	44127	0.129459	0.684416
20041119094256	44129	0.129768	0.68778
20041119051326	44130	0.129751	0.678925
