20041118050941	43622	0.019751	0.013676	0.939935	0.011736	1.11334	0.007183	1.18974	0.007367
20041117220324	43623	0.01971	0.013707	0.940053	0.011676	1.11294	0.007666	1.19117	0.007206
20041117163829	43624	0.019571	0.013817	0.939916	0.011645	1.11404	0.00642	1.19038	0.006563
20041117092155	43625	0.019553	0.013864	0.939573	0.011837	1.11429	0.007883	1.18978	0.007102
20041116212835	43626	0.019796	0.013796	0.940074	0.011797	1.11345	0.009352	1.19083	0.007782
20041117232339	43629	0.019965	0.013631	0.940355	0.011757	1.11344	0.009018	1.19167	0.007808
20041117124256	43630	0.019721	0.013498	0.939527	0.01172	1.11369	0.008208	1.18913	0.007415
20041117135312	43631	0.019436	0.013542	0.939469	0.011554	1.1137	0.008107	1.19094	0.007544
20041117113649	43632	0.019398	0.013509	0.939113	0.011505	1.11265	0.007201	1.18858	0.007351
20041117222718	43633	0.01914	0.013705	0.938742	0.011664	1.11294	0.007334	1.18925	0.008129
20041117120734	43634	0.019311	0.013645	0.939125	0.01168	1.113	0.008357	1.19027	0.00747
20041117020711	43635	0.019213	0.013537	0.938921	0.011675	1.11291	0.007546	1.18954	0.007498
20041117122425	43636	0.01938	0.013562	0.938888	0.0117	1.11302	0.008224	1.19004	0.007766
20041117145358	43637	0.019145	0.013589	0.938829	0.011722	1.11311	0.007322	1.18972	0.007725
20041117143910	43638	0.019047	0.013589	0.938604	0.01176	1.11251	0.007619	1.19011	0.008343
20041118051016	43639	0.019059	0.013731	0.938604	0.011796	1.11269	0.007381	1.18862	0.007461
20041117104543	43640	0.019375	0.013667	0.939072	0.011688	1.11254	0.007513	1.18996	0.006431
20041117213430	43641	0.019346	0.013749	0.939046	0.011625	1.1125	0.007475	1.19018	0.007147
20041117091634	43642	0.019163	0.013335	0.93862	0.011681	1.11275	0.007951	1.18818	0.008106
20041117202535	43643	0.019465	0.013743	0.93928	0.011745	1.11292	0.00848	1.18974	0.006638
20041117113521	43644	0.019287	0.013772	0.938908	0.011631	1.11308	0.008189	1.19008	0.006323
20041117125650	43645	0.019174	0.013473	0.938785	0.011787	1.11306	0.008347	1.18881	0.008356
20041117115250	43646	0.019015	0.013595	0.938335	0.011724	1.1119	0.007316	1.18925	0.006629
20041118170916	43647	0.018996	0.013412	0.938426	0.011742	1.1126	0.008186	1.18933	0.007458
20041117120101	43648	0.018851	0.01361	0.938148	0.011757	1.11135	0.009523	1.18846	0.009484
20041118100659	43649	0.019373	0.013544	0.939171	0.011782	1.11337	0.007982	1.18992	0.007704
20041117132646	43650	0.019423	0.013604	0.939409	0.011945	1.11461	0.007887	1.18917	0.007828
20041117100843	43651	0.019924	0.013649	0.940407	0.011629	1.11512	0.00642	1.19172	0.006687
20041117200426	43652	0.019056	0.013838	0.938764	0.01182	1.1131	0.007193	1.18901	0.008088
20041117224211	43653	0.018811	0.013628	0.938123	0.011822	1.11129	0.0079	1.18848	0.007078
20041117122531	43654	0.019163	0.013636	0.938814	0.011705	1.11261	0.008944	1.18944	0.007718
20041118013857	43655	0.019711	0.01363	0.939978	0.01175	1.11383	0.0081	1.19021	0.008159
20041118085249	43656	0.019424	0.013589	0.939267	0.011786	1.11248	0.008619	1.19052	0.007537
20041116181711	43657	0.019535	0.013304	0.939063	0.011717	1.11341	0.008244	1.19007	0.007465
20041117224356	43658	0.01921	0.013742	0.939234	0.011679	1.1125	0.007507	1.18991	0.007144
20041117203732	43659	0.019466	0.013769	0.939239	0.011666	1.11297	0.008521	1.18974	0.008276
20041117210246	43666	0.019811	0.013735	0.939969	0.011881	1.11422	0.007063	1.19141	0.006695
20041119092825	43672	0.019703	0.013795	0.939976	0.011679	1.1131	0.007641	1.19006	0.007596
20041118215559	43675	0.021573	0.013281	0.941385	0.01118	1.13921	0.000601	1.2075	-0.003158
20041119095028	43676	0.020801	0.012464	0.940776	0.010823	1.11482	0.006588	1.19139	0.006085
20041117062839	43677	0.019886	0.013714	0.940245	0.011764	1.11358	0.007654	1.19074	0.007494
20041117110447	43678	0.019758	0.013803	0.940108	0.011682	1.11402	0.008565	1.19097	0.008529
20041119061435	43679	0.019506	0.013681	0.939407	0.011582	1.11374	0.007459	1.18944	0.007966
20041119085506	43680	0.019355	0.013659	0.939425	0.011724	1.11413	0.008426	1.18937	0.006792
20041119073635	43681	0.019844	0.013712	0.94035	0.011619	1.11335	0.008275	1.19104	0.00761
20041117215629	43682	0.020059	0.0137	0.940663	0.011669	1.11475	0.006151	1.16283	0.053358
20041119045513	43683	0.019881	0.013573	0.940044	0.011824	1.11208	0.010145	1.19161	0.008555
20041119090916	43684	0.019513	0.013662	0.939783	0.01163	1.11286	-0.007173	1.19175	0.007711
20041116183812	43685	0.019692	0.01372	0.939813	0.011615	1.11428	0.007379	1.19191	0.006341
20041119091508	43686	0.020153	0.013624	0.94027	0.01178	1.11506	-0.007697	1.18856	0.01196
20041119094109	43687	0.019852	0.013277	0.940077	0.011558	1.11589	0.006846	1.18937	-0.005205
20041118020324	43692	0.019881	0.013762	0.940316	0.01172	1.11415	0.007794	1.19047	0.008522
20041118150613	43693	0.019807	0.013735	0.940034	0.011716	1.11368	0.008181	1.19048	0.007146
20041118033439	43694	0.019803	0.013675	0.940216	0.011556	1.11352	0.007501	1.19108	0.007746
20041118093811	43695	0.019679	0.013607	0.939964	0.011401	1.11337	0.00746	1.19098	0.007769
20041118142215	43696	0.019852	0.013624	0.940093	0.011555	1.11375	0.007288	1.19092	0.00691
20041119023407	43697	0.019847	0.013647	0.940151	0.01167	1.11387	0.007533	1.19103	0.007931
20041118190507	43698	0.019917	0.0137	0.940483	0.011588	1.11434	0.007691	1.19016	0.007655
20041118023511	43700	0.019989	0.013633	0.940307	0.011559	1.11386	0.00743	1.19042	0.006869
20041118122650	43701	0.019701	0.013651	0.940046	0.011661	1.11417	0.008937	1.1906	0.006524
20041118022016	43702	0.019469	0.013674	0.939928	0.011666	1.11377	0.00886	1.18953	0.007408
20041118073736	43703	0.019738	0.01355	0.939885	0.011573	1.11426	0.007965	1.19054	0.007182
20041118074833	43704	0.019706	0.013868	0.940092	0.011739	1.1136	0.008417	1.19036	0.007904
20041118105053	43705	0.019623	0.013729	0.94007	0.011593	1.11325	0.007272	1.19026	0.006464
20041118031352	43706	0.019706	0.013685	0.940044	0.011708	1.11452	0.007853	1.19062	0.00734
20041118141907	43707	0.019802	0.013807	0.940185	0.011716	1.11368	0.008214	1.19031	0.007654
20041118124235	43708	0.019669	0.0138	0.940083	0.011829	1.11416	0.007074	1.19029	0.006889
20041118061212	43709	0.019872	0.013737	0.940253	0.011596	1.11416	0.008277	1.19098	0.007993
20041118130411	43710	0.019703	0.0135	0.939996	0.011503	1.11389	0.007173	1.19144	0.005955
